"year","level","age_d","sex","n_d","lower_age","upper_age","deaths","deaths-adj","qx","k","q28_5","reg_year","p.qx","p.qx_p","p.qx_m","deaths_28"
2014,"van",21,"total",7,0,28,23,23,0.0106814357408175,0.429847507269965,0.0124962642984591,"2014 van",0.012973074905396,0.0164446637567134,0.0103344371209038,320
2014,"yalova",21,"total",7,0,28,1,1,0.00606701718179778,-0.336623526620935,0.00342765513022683,"2014 yalova",0.00392871001505061,0.00544963669858275,0.00294509997908079,16
2014,"yozgat",21,"total",7,0,28,3,3,0.0078998489534933,-0.0876789365601465,0.0056698787630954,"2014 yozgat",0.00667901866792906,0.00894308666195914,0.00511068809482151,46
2014,"zonguldak",21,"total",7,0,28,2,2,0.00668163827338676,-0.432482386108785,0.00339789030082604,"2014 zonguldak",0.00388906504263612,0.00539743471743055,0.00291466348897007,43
2015,"adana",21,"total",7,0,28,12,12,0.00672418924972026,0.133725124042238,0.00578284224749694,"2015 adana",0.00680584669400187,0.009099473757517,0.0052128048428228,265
2015,"adiyaman",21,"total",7,0,28,6,6,0.00735469818811953,0.303461293715859,0.00728679532306047,"2015 adiyaman",0.00840346721972248,0.0110451007684729,0.00651271632782363,94
2015,"afyonkarahisar",21,"total",7,0,28,7,7,0.00577657972266168,0.520193903701847,0.00661413656626312,"2015 afyonkarahisar",0.00770886809788917,0.0102043142281381,0.00594462066250161,62
2015,"agri",21,"total",7,0,28,7,7,0.0101824437493231,0.238671400382806,0.0100956022375,"2015 agri",0.0110191558675097,0.0141584055448245,0.00868503313022157,144
2015,"aksaray",21,"total",7,0,28,1,1,0.00777665019737012,-0.163595636057811,0.00519458158522318,"2015 aksaray",0.00613384485583793,0.00826699368569645,0.00467375805322749,46
2015,"amasya",21,"total",7,0,28,2,2,0.00480736749413973,1.03800365498539,0.00767946195210757,"2015 amasya",0.00879535094697489,0.0115164651394144,0.00683502857703983,24
2015,"ankara",21,"total",7,0,28,19,19,0.00475490869387054,0.239706683709788,0.00445966330864152,"2015 ankara",0.00525201853662818,0.00715827554598128,0.00397452890092442,362
2015,"antalya",21,"total",7,0,28,14,14,0.00582294800567595,0.0757754214121656,0.00476837885582575,"2015 antalya",0.00562839908960869,0.0076339955968895,0.00427177801960982,197
2015,"ardahan",21,"total",7,0,28,0,0,0.00486808408980802,0.964671749259114,0.00743524573544738,"2015 ardahan",0.00855275267668396,0.0112249036754872,0.00663535223219486,6
2015,"artvin",21,"total",7,0,28,0,0,0.00377866688846553,1.22260867628305,0.00671992383518917,"2015 artvin",0.00782014752851249,0.0103395035447914,0.00603534537413821,9
2015,"aydin",21,"total",7,0,28,7,7,0.00576642970024906,0.0289051302274418,0.00454506778865524,"2015 aydin",0.00535702396639231,0.00729139548404146,0.00405727178102182,78
2015,"balikesir",21,"total",7,0,28,5,5,0.00552410187233624,0.312260760211643,0.00543860946301056,"2015 balikesir",0.00641611522478632,0.00861785581445053,0.00489956628242482,73
2015,"bartin",21,"total",7,0,28,0,0,0.00115800074901088,2.93505557863377,0.0050725086275942,"2015 bartin",0.00599071773997163,0.00808838580690302,0.0045596151364946,2
2015,"batman",21,"total",7,0,28,15,15,0.00849547268941392,0.267276093469739,0.00832905394475318,"2015 batman",0.00942340572543307,0.0122679005168295,0.00735407280604211,125
2015,"bayburt",21,"total",7,0,28,0,0,0.00867545727530813,-0.363198470563373,0.00478102457978977,"2015 bayburt",0.00564362999469858,0.0076531647967698,0.00428384510755023,9
2015,"bilecik",21,"total",7,0,28,4,4,0.00534495556026178,0.16171873584021,0.00469744706151852,"2015 bilecik",0.00554269655722731,0.00752601733243487,0.00420393279611862,13
2015,"bingol",21,"total",7,0,28,1,1,0.00993356503305475,-0.268534744561546,0.00615915318131655,"2015 bingol",0.00722108046808408,0.00960931269098243,0.00554830951264758,52
2015,"bitlis",21,"total",7,0,28,10,10,0.00924833889220389,0.433640154942307,0.0104913977426348,"2015 bitlis",0.0113568229416778,0.0145555066972693,0.00896865758381255,76
2015,"bolu",21,"total",7,0,28,2,2,0.00679605906194663,-0.516557293502856,0.00314511486981264,"2015 bolu",0.00354925227266764,0.00494718264332669,0.0026548007812615,23
2015,"burdur",21,"total",7,0,28,0,0,0.00652079215344188,-0.327135670025342,0.00370406718046422,"2015 burdur",0.00429299823325565,0.00592630907871398,0.00322591343835233,18
2015,"bursa",21,"total",7,0,28,16,16,0.0054204104432487,-0.0499834371001846,0.00401136300580431,"2015 bursa",0.00468956700905554,0.00643949781996677,0.00353388331052347,237
2015,"canakkale",21,"total",7,0,28,2,2,0.00455602769266664,-0.050812818840247,0.00342568574870208,"2015 canakkale",0.00392608937979221,0.00544618805589465,0.00294308728811271,20
2015,"cankiri",21,"total",7,0,28,2,2,0.00478717082471078,-0.31425448626173,0.00284273956238086,"2015 cankiri",0.00313597138176683,0.00439232683805087,0.00234125829043455,9
2015,"corum",21,"total",7,0,28,1,1,0.00616207278211591,0.207237985012885,0.00560431798512399,"2015 corum",0.00660493727400261,0.00885158879219719,0.00505112096082326,44
2015,"denizli",21,"total",7,0,28,3,3,0.00711277655292535,-0.527528305889658,0.00324292596493415,"2015 denizli",0.00368139398888115,0.00512288118301843,0.0027556340916284,89
2015,"diyarbakir",21,"total",7,0,28,20,20,0.00713020624286161,0.489707201063774,0.00810550915881459,"2015 diyarbakir",0.00921001022832623,0.012013106571175,0.00717738563195042,301
2015,"duzce",21,"total",7,0,28,1,1,0.00657719991789028,-0.309916688720978,0.00379987670022902,"2015 duzce",0.00441760235758532,0.00608817022382041,0.00332242868012198,31
2015,"edirne",21,"total",7,0,28,2,2,0.00386129438875487,-0.101544952399,0.00285975559726217,"2015 edirne",0.00315940478127042,0.00442401374914636,0.00235896228898251,17
2015,"elazig",21,"total",7,0,28,5,5,0.00785312401440026,0.191885555045583,0.00716830244816934,"2015 elazig",0.00828329621062543,0.0109001417350078,0.00641413211502701,72
2015,"erzincan",21,"total",7,0,28,0,0,0.00388511735069422,0.952999414801015,0.00589722962199906,"2015 erzincan",0.00693323455987618,0.00925623169124339,0.00531554392836587,13
2015,"erzurum",21,"total",7,0,28,6,6,0.00833656786103192,0.532558230915685,0.00999465484586808,"2015 erzurum",0.010931952118913,0.014055700793919,0.00861189122562654,121
2015,"eskisehir",21,"total",7,0,28,1,1,0.00449877320291918,-0.0438965388424763,0.00340713545185777,"2015 eskisehir",0.00390138755483242,0.005413667324645,0.00292412116650484,44
